num_nodes,num_edges,mean_distance,diameter,density,beetweenness_centrality_mean,mean_degree,var_degree,skew_degree,kurt_degree,mean_strength,var_strength,skew_strength,kurt_strength,assortativity,center_of_mass,center_of_strength,model_name,label,grid_size,graph_label,sample
463,1055,5.836451525436407,14,0.004932072966630202,0.0026334575207107923,4.557235421166307,8.853318747487215,1.4770281407343342,2.8320791635393783,6.686825053995681,32.9514927117519,1.733919006229524,3.206197236001778,0.22475219834669546,-0.1263498920086393,nan,distilbert/distilbert-base-multilingual-cased,bottom,10,bottom,2
409,1050,5.970228678268374,18,0.006292247950524953,0.00386083558814754,5.134474327628362,14.861774294069708,1.2033548090703654,1.1821690939988292,7.569682151589242,44.74574524186203,1.360141100026359,1.8218977780912686,0.07032301020416076,-0.5757946210268948,nan,distilbert/distilbert-base-multilingual-cased,top,10,top,2
927,1388,8.42843824072898,22,0.0016169580219990167,0.0007005739199746203,2.994606256742179,3.7677894506303584,2.164245345656205,6.9865656978164665,3.3398058252427183,6.714860869382877,2.8093229553950985,12.980473192716364,0.044444959921586424,-0.41370010787486516,nan,distilbert/distilbert-base-multilingual-cased,bottom,20,bottom,2
906,1459,7.131626652740046,23,0.0017794201944068397,0.0012640054854671926,3.2207505518763795,5.122486065883673,2.2535002700260796,9.734093144583952,3.4172185430463577,6.42021148146793,2.1937633543605632,8.79308378845866,-0.04468729895095033,-0.41501103752759383,nan,distilbert/distilbert-base-multilingual-cased,top,20,top,2
1194,1483,11.976718954060765,42,0.0010411094309210204,0.0002487839839773736,2.4840871021775546,1.7889334911495167,1.9121598350618207,5.045604404393959,2.592964824120603,2.432674689457346,2.1988223123064157,6.514932072951666,0.06723396619172349,-0.49413735343383586,nan,distilbert/distilbert-base-multilingual-cased,bottom,30,bottom,2
1218,1505,9.426527893956042,24,0.001015309929258871,0.000397516960948542,2.471264367816092,2.047242607127003,2.146674025031932,7.329864439059891,2.541871921182266,2.361844315546183,2.0869100869722494,6.352549131093147,-0.013712200271384395,-0.4367816091954023,nan,distilbert/distilbert-base-multilingual-cased,top,30,top,2
1385,1533,16.30740028927503,52,0.0007997537613989691,7.783168619756098e-05,2.2137184115523465,1.16382901024603,2.6451261801983463,10.272789355231293,2.235379061371841,1.2841520419022974,2.8257924249496456,12.244433125189374,-0.006386318103676668,-0.49494584837545125,nan,distilbert/distilbert-base-multilingual-cased,bottom,40,bottom,2
1381,1523,13.333924753195943,38,0.0007991478554712506,0.00011150080890900868,2.2056480811006516,1.0678231485271124,2.0550967885229183,5.9479595565222265,2.241853729181752,1.2226238075748512,2.117283112450717,6.111482226429157,0.007272312103480279,-0.3921071687183201,nan,distilbert/distilbert-base-multilingual-cased,top,40,top,2
1467,1532,24.188029681895227,78,0.0007123520544289047,4.4734101736478985e-05,2.0886162235855488,0.7588539501595353,2.6733504514495823,12.006918284061749,2.1104294478527605,0.8827492697461478,2.9165221662851133,13.469801421555333,0.05758465393635968,-0.48500340831629174,nan,distilbert/distilbert-base-multilingual-cased,bottom,50,bottom,2
1469,1536,19.4373971158806,56,0.0007122678869200535,5.0028863496416334e-05,2.091218515997277,0.7587034869593767,2.1697495361395474,7.435289099819124,2.107556160653506,0.8222112579133147,2.2513904567700136,7.869755738398735,0.05931186294458885,-0.4033356024506467,nan,distilbert/distilbert-base-multilingual-cased,top,50,top,2
459,1055,5.802589643329433,16,0.0050185042478903255,0.002909813356212971,4.596949891067538,10.459466659055666,2.113504038712511,8.533288286151299,6.745098039215686,41.74929360390445,2.6172749718813204,10.214085703327761,0.08077387913458646,-0.09477124183006536,nan,distilbert/distilbert-base-multilingual-cased,bottom,10,bottom,3
424,1084,6.055923546991391,22,0.006043980552210179,0.003790462410332806,5.113207547169812,15.07935233507293,1.4057429143727223,2.1719499351104536,7.30188679245283,47.71006735358401,2.5792606130421234,13.593812099943511,-0.01719456998772283,-0.5400943396226415,nan,distilbert/distilbert-base-multilingual-cased,top,10,top,3
952,1412,8.446328058037095,26,0.0015596143820304146,0.0006880452662552651,2.966386554621849,4.308017213194426,2.6759606274407846,10.720175350124165,3.2521008403361344,6.964769504016118,3.2648385233108552,16.647559897063147,0.020791558424645,-0.29411764705882354,nan,distilbert/distilbert-base-multilingual-cased,bottom,20,bottom,3
928,1432,7.358149765388768,26,0.0016646207640516311,0.001217367039829984,3.086206896551724,5.556745898895212,2.716254615692492,11.975321201609106,3.336206896551724,7.595580850351523,2.8765916721866813,13.560479424057185,-0.049452542620893596,-0.19288793103448276,nan,distilbert/distilbert-base-multilingual-cased,top,20,top,3
1221,1487,12.002572468146239,34,0.0009982411621755885,0.00021254821951442398,2.4357084357084355,1.9247566493468131,3.5811717230211784,21.965655795396874,2.5356265356265357,2.5374592177870863,3.7508114816035394,23.26377961665518,-0.038436591282998436,-0.46723996723996725,nan,distilbert/distilbert-base-multilingual-cased,bottom,30,bottom,3
1199,1509,9.344317100634585,30,0.0010505415614848767,0.000445535037229387,2.5170975813177647,2.3166940731076675,3.214082739450215,18.169856138916394,2.5821517931609677,2.737611058742608,3.4979392761338874,22.20624441238959,-0.06688220873436015,-0.5758965804837365,nan,distilbert/distilbert-base-multilingual-cased,top,30,top,3
1390,1519,21.746995959367094,82,0.0007867572033086274,8.041232595489764e-05,2.1856115107913667,1.0137597049789975,2.381127487838221,9.128918220730302,2.227338129496403,1.222578222519177,2.514986542965593,9.11996788524416,0.05304751430457191,-0.5467625899280576,nan,distilbert/distilbert-base-multilingual-cased,bottom,40,bottom,3
1375,1526,13.776423644758593,44,0.0008077279343654889,0.0001194121568528805,2.2196363636363636,1.1758877861585286,2.1725889300395727,6.570644531204049,2.2516363636363637,1.301989678443827,2.163386708289183,6.3457998185969675,-0.02796446941995796,-0.45345454545454544,nan,distilbert/distilbert-base-multilingual-cased,top,40,top,3
1424,1531,18.798226910559983,52,0.0007555449398722433,6.223380485557734e-05,2.1502808988764044,1.0104285928604704,3.1005093091540212,14.80251817674928,2.1741573033707864,1.164307089784993,3.4913250512717027,20.31751259692517,0.024522962885556127,-0.42134831460674155,nan,distilbert/distilbert-base-multilingual-cased,bottom,50,bottom,3
1442,1530,16.801128655304108,48,0.0007363125276117198,6.863661281692855e-05,2.1220527045769764,0.8580976571786622,2.3627522389584468,8.494022532938917,2.147018030513176,0.9485303105698866,2.3248806906829977,7.600703493344221,-0.004663219505571475,-0.3786407766990291,nan,distilbert/distilbert-base-multilingual-cased,top,50,top,3
482,1100,5.76432225394881,13,0.0047446105537391845,0.0027033856390702863,4.564315352697095,8.71622915606318,1.3502602828218582,1.967346029543826,6.423236514522822,30.539833162239805,2.060550286849416,6.114173754864094,0.14762330935557466,-0.4170124481327801,nan,distilbert/distilbert-base-multilingual-cased,bottom,10,bottom,4
428,1134,6.305150036113726,26,0.006204994637658955,0.0035226295724400023,5.299065420560748,14.645713410230034,1.2317606597286845,2.0015635217223418,7.233644859813084,38.48392392041848,1.9201490531907395,7.246800967743983,-0.012200306428647952,-0.8177570093457944,nan,distilbert/distilbert-base-multilingual-cased,top,10,top,4
928,1374,8.416273760369007,22,0.0015971989733288695,0.0007382540464723987,2.961206896551724,3.6770263735446185,2.0534386923878416,5.866231706344549,3.336206896551724,6.7239519398876615,2.4379944602859087,8.17145169944671,0.04484362513842247,-0.3415948275862069,nan,distilbert/distilbert-base-multilingual-cased,bottom,20,bottom,4
923,1443,7.341617470167545,26,0.0016956402187528643,0.0011499094067024915,3.1267605633802815,4.368946869939812,1.6517731036903334,3.6386566297364715,3.354279523293608,5.736605852367669,1.7095913650025352,3.9263891171115834,-0.048267402455376175,-0.3992416034669556,nan,distilbert/distilbert-base-multilingual-cased,top,20,top,4
1195,1486,11.872660745046112,42,0.0010414695513831361,0.0002373229093675081,2.487029288702929,2.0992872311347535,2.758040840539091,13.89196797448018,2.5907949790794977,2.7712719805442836,2.9558996267934816,14.816138799998315,0.020458993569946564,-0.46485355648535565,nan,distilbert/distilbert-base-multilingual-cased,bottom,30,bottom,4
1222,1497,9.946275924629099,30,0.0010033095139478118,0.00032851170800246484,2.4500818330605565,1.8414864797843522,2.048663012752353,6.245030951823958,2.5335515548281506,2.1983000706404963,1.9641941571177806,5.133667033502798,-0.034004496522327045,-0.3625204582651391,nan,distilbert/distilbert-base-multilingual-cased,top,30,top,4
1373,1512,17.00912147587992,54,0.0008026517234716174,9.620040439745992e-05,2.202476329206118,1.234483659242492,3.3366002977026588,18.424169687421205,2.2549162418062636,1.5574193260698306,3.6891109290854778,23.22881708478674,0.01182045334058705,-0.46431172614712307,nan,distilbert/distilbert-base-multilingual-cased,bottom,40,bottom,4
1367,1529,12.56185930571829,32,0.0008188196786628123,0.00012994496088467028,2.237015362106803,1.3390973811693967,3.0862008096099167,16.265886553635298,2.264813460131675,1.4583730069050758,2.9855290232704634,14.664378011019593,-0.07001568766867157,-0.43416239941477686,nan,distilbert/distilbert-base-multilingual-cased,top,40,top,4
1479,1530,22.017503278537795,60,0.0006999206756567589,3.7593856018809585e-05,2.0689655172413794,0.708366385143017,2.4328928169541806,9.310606545524326,2.0933062880324544,0.8031960299401363,2.4984098490178215,9.343077582469515,0.063209777486118,-0.4181879648411089,nan,distilbert/distilbert-base-multilingual-cased,bottom,50,bottom,4
1490,1539,21.876941839902948,68,0.0006936775728947404,4.085067696896143e-05,2.065771812080537,0.6699492024285476,1.7840711034053929,4.7210744169147265,2.0778523489932885,0.7125380305686895,1.8040375169372036,4.565462652735339,0.034567958493400185,-0.4429530201342282,nan,distilbert/distilbert-base-multilingual-cased,top,50,top,4
494,1079,5.905108769739922,14,0.004430447315042169,0.002587949471729322,4.368421052631579,10.298067684424042,2.695254963058771,13.287742979959642,6.267206477732794,38.66273579095188,3.158926099511291,15.992507285678617,0.07851610154896115,-0.02834008097165992,nan,distilbert/distilbert-base-multilingual-cased,bottom,10,bottom,5
445,1123,5.92657151533556,16,0.005683773661301751,0.0035938124443463428,5.047191011235955,16.171191416135237,2.518497996489852,12.64966883551792,6.957303370786517,41.48691163073185,2.2233886901292492,8.594742083475314,-0.06782899273247144,-0.2752808988764045,nan,distilbert/distilbert-base-multilingual-cased,top,10,top,5
996,1435,9.40181429234526,32,0.0014480030675465682,0.0005777251955964968,2.8815261044176705,3.1477588746947593,1.7431405389125605,3.41847012515862,3.108433734939759,4.661597142338197,1.8798610647480776,3.8821837361284808,0.11658998723914199,-0.33232931726907633,nan,distilbert/distilbert-base-multilingual-cased,bottom,20,bottom,5
948,1462,7.315467289375401,20,0.0016285048498701207,0.0010434861845386506,3.0843881856540083,3.7732301427113826,1.3708299098155612,1.8330251842164875,3.2658227848101267,4.782484327590125,1.4788657918702968,2.503683165014296,0.017849274100129646,-0.4229957805907173,nan,distilbert/distilbert-base-multilingual-cased,top,20,top,5
1201,1473,13.000409883729176,50,0.0010220649458784347,0.000222023302330997,2.452955870108243,1.882993338884263,2.448685300046944,9.12228150491472,2.5778517901748543,2.742475714682209,2.897159118091768,13.158099625393149,0.04383940976788083,-0.3825978351373855,nan,distilbert/distilbert-base-multilingual-cased,bottom,30,bottom,5
1192,1499,9.582267880573754,30,0.0010558776956930897,0.0004161116207171253,2.5151006711409396,2.001451039395015,1.8289636583909323,4.575061123371574,2.597315436241611,2.443922258099054,1.9283994690674873,4.864220711835309,-0.01059529458818228,-0.45721476510067116,nan,distilbert/distilbert-base-multilingual-cased,top,30,top,5
1376,1516,17.25393206939029,58,0.0008012684989429175,8.36195303291881e-05,2.203488372093023,1.1134714587737846,2.8414050592607434,13.14488287216344,2.25,1.3425454545454545,3.0171092544482696,14.660527043539354,0.03198296914428748,-0.47165697674418605,nan,distilbert/distilbert-base-multilingual-cased,bottom,40,bottom,5
1360,1527,12.697084563383234,38,0.0008261914037138034,0.00013888187668504055,2.2455882352941177,1.1846751504133664,1.8332102877144045,4.44684148560773,2.276470588235294,1.3024628836081893,1.8804988118413246,4.72732913381424,-0.012200624260476944,-0.4308823529411765,nan,distilbert/distilbert-base-multilingual-cased,top,40,top,5
1446,1527,23.100239269592844,68,0.0007308073339172134,5.093804553572924e-05,2.112033195020747,0.9244640985513073,2.6468930829755823,10.806876235939223,2.141078838174274,1.088733506583009,2.881837904931914,12.51780740001877,0.007585297939759729,-0.36376210235131395,nan,distilbert/distilbert-base-multilingual-cased,bottom,50,bottom,5
1454,1535,18.52666392521315,54,0.0007265715007890519,5.363306574591846e-05,2.1114167812929847,0.8630079018792405,2.1188562782253713,6.443348039949779,2.1292984869326,0.9330295144230359,2.148025029839686,6.40153255192091,-0.03396436467359126,-0.35213204951856947,nan,distilbert/distilbert-base-multilingual-cased,top,50,top,5
478,1071,5.916879380367184,14,0.004697244809347122,0.002694477964865586,4.481171548117155,8.828785207406822,1.3271635753803825,1.6717357169767735,6.476987447698745,32.10324289711674,1.7319330723737025,3.2715793105324855,0.20006258464412444,-0.20292887029288703,nan,distilbert/distilbert-base-multilingual-cased,bottom,10,bottom,6
427,1087,6.188167254895493,24,0.005975745181471342,0.0037208399868836938,5.091334894613583,14.425910655187957,1.2383293703843303,1.2648498813593845,7.250585480093677,40.897153412276936,1.3674523627250244,1.8666083636492088,0.06275019921879389,-0.4718969555035129,nan,distilbert/distilbert-base-multilingual-cased,top,10,top,6
943,1419,8.344102144981571,22,0.0015974225098108084,0.000690727120717487,3.009544008483563,3.8205032950357207,2.1140871286067,6.544442442530783,3.2831389183457054,5.591721771551695,2.058953174612937,5.4976490556235555,0.03769005801659414,-0.3589607635206787,nan,distilbert/distilbert-base-multilingual-cased,bottom,20,bottom,6
902,1434,7.15009721836435,22,0.0017644843989555827,0.0011688745280147787,3.17960088691796,5.215210495359922,2.286443574297301,8.8339193346708,3.432372505543237,7.160238316135558,2.5216618392591705,11.205578088317129,-0.07264296574779405,-0.4356984478935698,nan,distilbert/distilbert-base-multilingual-cased,top,20,top,6
1207,1484,12.308911138537056,44,0.001019481438430603,0.00022271845704435752,2.4589892294946147,1.754328330729671,1.9780923031398674,5.000082935733689,2.565037282518641,2.3521099281279323,2.2710781095643946,7.3813592573178575,-0.003439951670514278,-0.4627174813587407,nan,distilbert/distilbert-base-multilingual-cased,bottom,30,bottom,6
1198,1507,9.39213010556066,25,0.0010509021580104964,0.00040404503888647944,2.5158597662771287,2.0594809226739637,1.82918564977343,3.9455110836549103,2.5843071786310516,2.4469381578598695,1.9900711280952483,5.119446864578012,-0.010975153762115147,-0.4991652754590985,nan,distilbert/distilbert-base-multilingual-cased,top,30,top,6
1365,1524,17.28039044935826,48,0.0008185363024072701,9.375244388142883e-05,2.232967032967033,1.3034578324900907,2.6465379064620773,10.14242122971359,2.268131868131868,1.5468209210144694,2.8686612626956003,11.606313130303773,-0.043619184790788364,-0.32783882783882784,nan,distilbert/distilbert-base-multilingual-cased,bottom,40,bottom,6
1342,1518,11.825638227338603,38,0.000843510470532145,0.00017276845384628616,2.262295081967213,1.4255571447781812,2.3086224243004794,7.129628771602641,2.3070044709388973,1.6342387456921506,2.3374412668280833,7.196997608275784,-0.06427502924173006,-0.30327868852459017,nan,distilbert/distilbert-base-multilingual-cased,top,40,top,6
1457,1536,22.137124739791833,84,0.0007240528860295504,5.117595482984044e-05,2.108442004118051,0.7698256616410357,2.2803248237737908,8.630050763071628,2.124914207275223,0.8346604493653225,2.3483857456368837,9.220441821735236,0.04591310982333765,-0.4869595058339053,nan,distilbert/distilbert-base-multilingual-cased,bottom,50,bottom,6
1477,1535,21.023825237520875,56,0.0007041116450433293,4.6865621336290936e-05,2.078537576167908,0.726890000788972,2.0695470612331373,6.532004326018245,2.096140825998646,0.786143633271133,2.0712111066234566,6.124513939763157,0.027278876092423212,-0.49322951929587,nan,distilbert/distilbert-base-multilingual-cased,top,50,top,6
458,1058,5.727900776853029,12,0.00505480014906405,0.00278795203061211,4.620087336244541,12.279858198044966,3.366612926549509,19.201959734372863,6.759825327510917,44.77807611821925,3.5542726674568703,22.905513334738377,0.017935038725847764,-0.21615720524017468,nan,distilbert/distilbert-base-multilingual-cased,bottom,10,bottom,7
400,1052,5.802957393483709,16,0.006591478696741855,0.003898785909497362,5.26,18.76431077694236,2.2849033356581696,8.400328555061991,7.74,53.66155388471178,1.9603749469100664,5.727759608910722,-0.14273121827770097,-0.52,nan,distilbert/distilbert-base-multilingual-cased,top,10,top,7
954,1408,8.69197788732921,22,0.001548678893310543,0.0005822889187880634,2.951781970649895,3.1813032220880326,2.125317682962085,7.9027202669591965,3.2452830188679247,5.266110990120572,2.3243737567034617,8.497059817957737,0.04820699653534659,-0.4769392033542977,nan,distilbert/distilbert-base-multilingual-cased,bottom,20,bottom,7
935,1460,7.289272270554177,30,0.0016718386790184245,0.0010474305338804702,3.122994652406417,4.099417146652314,1.5802656602300786,2.8136016996392317,3.311229946524064,5.088257050922374,1.587471581367862,2.986138484829762,-0.072759403582624,-0.6262032085561497,nan,distilbert/distilbert-base-multilingual-cased,top,20,top,7
1219,1500,12.2797780115551,44,0.0010102765328925834,0.0002007226602398668,2.4610336341263332,1.756074792792283,2.240559644533428,6.828541847615393,2.5397867104183756,2.2601152254061647,2.5467582081932627,9.17850926633077,0.049269812770063454,-0.3342904019688269,nan,distilbert/distilbert-base-multilingual-cased,bottom,30,bottom,7
1196,1505,9.423928700309009,26,0.0010530219280446677,0.00041746482607783834,2.516722408026756,2.0792180350121043,1.8780475861671428,4.5138736582103025,2.588628762541806,2.4097115909377145,1.8919478213660983,4.533992140260212,0.0009231282532356736,-0.3269230769230769,nan,distilbert/distilbert-base-multilingual-cased,top,30,top,7
1379,1513,15.611414394048706,40,0.0007962059968572755,9.354556098069133e-05,2.194343727338651,1.1566878672519896,2.948177179136015,14.924811196016531,2.2451051486584483,1.4797927864683924,3.62874101312779,23.801232143694033,0.027209314857973513,-0.5362581580855692,nan,distilbert/distilbert-base-multilingual-cased,bottom,40,bottom,7
1403,1532,13.505245388516338,38,0.0007788486664504328,0.00010838727980142227,2.1838916607270136,1.104533488967497,2.728942909507729,12.768065305888864,2.2066999287241624,1.2111676324322347,2.748323024058317,12.643054867591252,-0.015634138838969986,-0.5513186029935851,nan,distilbert/distilbert-base-multilingual-cased,top,40,top,7
1481,1529,21.8244982989374,82,0.0006975746847455152,4.0985066487269515e-05,2.0648210668467253,0.689038633501834,2.703339892197102,13.043289885640624,2.0904794058068874,0.828294432176944,3.3694582482362,21.57962490539817,0.036538294151610654,-0.4885212694125591,nan,distilbert/distilbert-base-multilingual-cased,bottom,50,bottom,7
1501,1539,22.442195231668915,60,0.0006835443037974683,3.863409124478129e-05,2.050632911392405,0.6281012658227848,1.9695838016832674,6.498569067348766,2.0626249167221853,0.6814088385520763,2.0764211340070595,6.7700943946453584,0.005122040950994779,-0.5233177881412392,nan,distilbert/distilbert-base-multilingual-cased,top,50,top,7
474,1073,5.869046663276866,13,0.004785862748771197,0.0028423596215216935,4.527426160337553,9.615525285233852,1.6797478674576842,3.5853709055131096,6.531645569620253,34.59201969652367,1.9839923461020075,4.828786952503645,0.123543973701934,-0.13291139240506328,nan,distilbert/distilbert-base-multilingual-cased,bottom,10,bottom,8
429,1098,5.929198527329368,14,0.005980001307104111,0.0038913897501303657,5.118881118881119,14.927423044245472,1.2622171090650147,1.3914293993385218,7.216783216783217,41.98794196457748,1.4946522953698698,2.489076464704791,0.03822716550146748,-0.36946386946386944,nan,distilbert/distilbert-base-multilingual-cased,top,10,top,8
931,1386,8.869588718339628,30,0.0016007761338830949,0.0006927429540004591,2.9774436090225564,3.8156196943972835,2.385129502249214,9.021636019891456,3.3254564983888293,6.267082452675466,2.3727597990575147,8.304370794343399,0.04586753286496926,-0.3893662728249194,nan,distilbert/distilbert-base-multilingual-cased,bottom,20,bottom,8
890,1420,7.557566259273771,32,0.001794719480289683,0.0012717193565198518,3.191011235955056,5.065835871639641,2.0480672581533086,6.4200705151316,3.4786516853932583,7.192457122634953,2.298516441023198,8.724777108745249,-0.01933588745677545,-0.5213483146067416,nan,distilbert/distilbert-base-multilingual-cased,top,20,top,8
1215,1496,11.403724845545193,36,0.0010142304119972068,0.00022184934898341238,2.462551440329218,1.8830692673270009,2.484629135024892,9.002752259675557,2.5481481481481483,2.4604063701263037,2.842555494539403,11.79895354006689,0.026203788238173098,-0.4374485596707819,nan,distilbert/distilbert-base-multilingual-cased,bottom,30,bottom,8
1206,1501,9.670048496028086,26,0.0010328716032561949,0.00037583480839554036,2.4892205638474296,2.118970844257275,2.5017836885175084,12.057443800867263,2.5671641791044775,2.5776429058029353,3.0388616175065994,21.10230717928087,-0.03080680199541459,-0.37396351575456055,nan,distilbert/distilbert-base-multilingual-cased,top,30,top,8
1358,1517,16.023050524550143,52,0.0008232011400006294,9.763551010513765e-05,2.2341678939617085,1.2612635296390398,2.940723003898898,15.229232411580949,2.279823269513991,1.5207569326342547,3.167807744023528,17.04334435564852,-0.021276770240540782,-0.32032400589101623,nan,distilbert/distilbert-base-multilingual-cased,bottom,40,bottom,8
